#{"t_start": 1550428214.9017096, "env_id": null}
r,l,t
1.0,67,699.97076
1.0,57,700.170395
1.0,11,701.23344
-1.0,100,701.573269
1.0,60,702.694655
1.0,5,702.712536
1.0,42,702.85214
1.0,18,702.912488
1.0,87,704.091007
1.0,18,704.154079
1.0,21,704.225027
1.0,21,704.295644
1.0,19,705.290671
1.0,33,705.401273
1.0,28,705.49239
1.0,36,705.613033
1.0,73,706.868303
1.0,45,707.022453
1.0,19,707.096514
1.0,31,708.121679
-1.0,100,708.478748
1.0,48,709.594969
1.0,29,709.691821
-1.0,100,710.902339
1.0,47,711.054537
1.0,4,711.067973
1.0,86,712.22436
1.0,19,712.280558
1.0,10,712.313322
1.0,80,713.452274
1.0,50,713.60016
1.0,75,714.719779
1.0,49,714.881227
1.0,81,716.077589
1.0,17,716.131493
1.0,11,716.166509
1.0,19,716.225965
1.0,23,716.302448
1.0,60,717.435658
1.0,24,717.517672
1.0,36,717.627317
1.0,42,718.661021
1.0,42,718.798815
1.0,25,718.875329
1.0,31,718.974299
1.0,47,720.015376
1.0,28,720.103327
1.0,30,720.196169
1.0,27,720.278647
1.0,23,721.266719
1.0,71,721.503667
1.0,96,722.738337
-1.0,100,723.952836
1.0,42,724.104342
1.0,12,724.149956
1.0,9,724.180422
1.0,33,724.294003
1.0,8,724.317707
1.0,23,725.371963
-1.0,100,725.701922
1.0,36,726.724157
1.0,34,726.840718
1.0,16,726.894386
1.0,50,727.056784
1.0,10,727.971811
1.0,12,728.015769
-1.0,100,728.345197
1.0,25,729.303011
1.0,73,729.553178
1.0,98,730.694096
1.0,15,730.7487
1.0,25,730.838707
1.0,30,731.949037
1.0,44,732.124474
1.0,15,732.175803
1.0,73,733.33792
1.0,38,733.465772
-1.0,100,734.697568
1.0,46,734.844238
1.0,6,734.868213
1.0,86,736.088904
1.0,10,736.124658
-1.0,100,737.403078
1.0,83,737.70181
-1.0,100,738.984204
-1.0,100,740.202173
1.0,68,740.433468
1.0,66,741.610357
1.0,62,741.817075
1.0,16,741.873688
1.0,51,742.959185
1.0,61,743.160848
1.0,19,743.224534
1.0,14,744.1283
1.0,81,744.390146
1.0,26,744.474403
1.0,24,745.463911
1.0,20,745.534622
-1.0,100,746.716641
1.0,21,746.785674
1.0,5,746.804848
1.0,9,746.835356
1.0,17,746.897658
1.0,26,746.979615
-1.0,100,748.229693
1.0,67,748.450028
1.0,11,749.403669
1.0,43,749.54453
1.0,28,749.633242
1.0,9,749.66295
1.0,74,750.826626
1.0,54,751.00367
1.0,84,752.170955
-1.0,100,753.378901
1.0,7,753.407912
1.0,18,753.474506
1.0,98,754.753374
1.0,82,755.034922
1.0,64,756.115206
1.0,34,756.24202
1.0,18,756.302278
1.0,86,757.474833
1.0,50,757.652238
1.0,74,758.772169
1.0,54,758.975692
1.0,68,760.107179
1.0,74,760.3898
1.0,20,760.454162
1.0,57,761.589443
1.0,26,761.691072
1.0,50,761.873359
1.0,32,762.876681
1.0,15,762.93073
1.0,64,763.157855
1.0,19,763.222086
1.0,45,764.265378
1.0,16,764.324075
1.0,38,764.466563
1.0,96,765.693121
1.0,22,765.770211
1.0,45,766.842525
1.0,11,766.884953
1.0,24,766.974666
1.0,53,767.152567
1.0,86,768.386083
1.0,39,768.527255
-1.0,100,769.749012
1.0,9,769.782351
1.0,52,769.953528
1.0,82,771.159568
1.0,41,771.29497
1.0,51,772.354393
1.0,16,772.413733
1.0,26,772.511523
1.0,18,772.580294
1.0,34,773.567113
1.0,91,773.89933
1.0,25,773.988697
1.0,31,774.968142
1.0,27,775.063087
1.0,65,775.304295
1.0,99,776.53228
1.0,42,777.609776
1.0,14,777.659765
1.0,38,777.789619
1.0,20,777.860073
1.0,41,777.99712
1.0,51,779.142596
1.0,42,779.291611
1.0,21,779.377613
1.0,31,780.415251
1.0,99,780.74835
1.0,28,781.778738
1.0,31,781.888899
1.0,13,781.93616
1.0,50,782.129803
1.0,18,782.195792
1.0,19,783.154809
1.0,26,783.239831
1.0,16,783.294946
1.0,5,783.313024
1.0,19,783.37245
1.0,30,783.470114
1.0,32,784.446932
1.0,37,784.572517
1.0,32,784.677436
1.0,32,784.783691
1.0,49,785.836972
1.0,33,785.941612
1.0,8,785.969583
1.0,74,787.136445
1.0,31,787.249232
1.0,11,787.292363
1.0,14,787.341502
1.0,31,787.447194
1.0,11,787.485191
-1.0,100,788.686177
1.0,29,788.783395
-1.0,100,790.013555
1.0,13,790.067208
1.0,17,790.122567
1.0,34,791.092126
1.0,39,791.224528
1.0,64,791.423932
1.0,11,792.336072
1.0,19,792.406363
1.0,53,792.591477
1.0,7,792.621986
1.0,59,793.675221
1.0,91,794.002036
1.0,12,794.04507
1.0,21,795.029064
1.0,25,795.115077
1.0,59,795.32718
1.0,19,795.396018
1.0,37,796.487103
1.0,7,796.511565
1.0,28,796.6125
1.0,42,796.768053
1.0,15,796.821005
1.0,33,797.924942
1.0,46,798.090449
1.0,41,798.238353
