#{"t_start": 1550437205.385178, "env_id": null}
r,l,t
1.0,7,769.892708
-1.0,100,771.347995
1.0,15,771.412732
-1.0,100,772.75791
1.0,47,772.952047
-1.0,100,774.346933
1.0,13,774.405168
-1.0,100,775.803068
-1.0,100,777.217496
1.0,14,777.284439
1.0,14,777.340166
1.0,92,778.709468
-1.0,100,779.116149
-1.0,100,780.452089
-1.0,100,781.960912
-1.0,100,783.420487
1.0,5,783.44058
-1.0,100,784.817908
-1.0,100,785.209273
-1.0,100,786.561684
-1.0,100,788.020999
1.0,4,788.039042
1.0,7,788.070883
-1.0,100,789.490327
-1.0,100,790.877095
-1.0,100,791.290208
-1.0,100,792.715309
-1.0,100,794.14386
-1.0,100,795.526578
1.0,93,795.902397
1.0,65,797.2203
-1.0,100,798.65974
1.0,13,798.711488
-1.0,100,800.121914
1.0,34,800.272384
1.0,32,800.397394
-1.0,100,801.782403
-1.0,100,803.157107
-1.0,100,804.641733
1.0,47,804.826092
1.0,87,806.156433
-1.0,100,806.583519
-1.0,100,807.991508
1.0,26,808.097186
1.0,68,809.395725
-1.0,100,810.836153
-1.0,100,811.244706
-1.0,100,812.715853
-1.0,100,814.100274
1.0,7,814.12875
-1.0,100,815.459358
1.0,73,815.769676
-1.0,100,817.344082
1.0,12,817.395304
1.0,57,818.618262
-1.0,100,819.042045
-1.0,100,820.416762
-1.0,100,821.89479
-1.0,100,823.230226
-1.0,100,824.635228
-1.0,100,825.051589
1.0,82,826.38773
-1.0,100,827.842495
1.0,6,827.867341
1.0,31,828.004208
1.0,36,828.168112
-1.0,100,829.566238
-1.0,100,831.01493
1.0,82,832.373647
-1.0,100,832.789284
1.0,92,834.106479
-1.0,100,835.543883
-1.0,100,836.971208
1.0,6,836.999772
-1.0,100,837.392776
-1.0,100,838.789009
1.0,99,840.178833
1.0,19,840.262505
1.0,44,841.43527
-1.0,100,841.844057
-1.0,100,843.209282
1.0,36,843.359657
1.0,55,844.616591
1.0,29,844.732236
-1.0,100,846.070396
-1.0,100,847.528548
1.0,27,847.647215
1.0,39,847.822155
1.0,72,849.055823
-1.0,100,849.459342
1.0,91,850.843503
-1.0,100,852.253903
-1.0,100,853.709313
1.0,27,853.813869
1.0,38,853.967608
-1.0,100,855.437522
-1.0,100,856.825701
-1.0,100,858.280289
-1.0,100,858.699499
1.0,42,859.797604
-1.0,100,860.209783
-1.0,100,861.608825
1.0,54,862.793676
1.0,97,863.185462
1.0,100,864.570744
1.0,42,865.735749
-1.0,100,866.13718
-1.0,100,867.51597
1.0,5,867.5452
1.0,4,867.562743
-1.0,100,869.13681
-1.0,100,870.563745
1.0,21,870.661197
-1.0,100,872.096042
1.0,43,872.273017
-1.0,100,873.781781
-1.0,100,875.194011
-1.0,100,875.634614
-1.0,100,877.08201
1.0,6,877.108648
-1.0,100,878.506562
1.0,23,878.606186
-1.0,100,879.960314
1.0,32,880.099064
-1.0,100,881.455726
1.0,42,881.624524
-1.0,100,883.057698
1.0,19,883.137743
1.0,12,883.186706
1.0,56,884.348665
-1.0,100,885.806086
1.0,53,886.023267
1.0,66,886.281632
1.0,5,886.307365
1.0,68,887.54788
1.0,12,887.601468
1.0,25,887.706014
1.0,7,887.735971
-1.0,100,889.162921
1.0,14,889.22415
1.0,29,889.353707
1.0,18,890.483865
1.0,19,890.563097
1.0,81,890.871429
1.0,45,892.085299
-1.0,100,893.544773
1.0,27,893.654594
1.0,4,893.674629
-1.0,100,895.047512
-1.0,100,895.447956
1.0,43,896.627878
-1.0,100,897.038779
-1.0,100,898.451279
-1.0,100,899.840586
-1.0,100,901.250794
1.0,18,901.329058
1.0,37,901.47661
1.0,14,901.534906
1.0,22,902.735391
1.0,100,903.153962
1.0,57,904.383722
-1.0,100,905.818152
-1.0,100,906.229335
-1.0,100,907.653208
1.0,21,907.734992
1.0,23,907.830592
-1.0,100,909.248471
1.0,94,910.669703
1.0,71,910.959745
-1.0,100,912.407212
-1.0,100,913.847256
-1.0,100,915.206019
-1.0,100,916.703676
-1.0,100,917.110248
-1.0,100,918.567613
1.0,37,918.731653
-1.0,100,920.179544
-1.0,100,921.599621
1.0,78,922.946522
-1.0,100,923.361682
1.0,96,924.759921
-1.0,100,926.195216
-1.0,100,927.662978
-1.0,100,929.094293
-1.0,100,929.510284
-1.0,100,930.88124
-1.0,100,932.321598
1.0,29,932.442442
-1.0,100,933.903212
-1.0,100,935.363301
1.0,4,935.380397
-1.0,100,935.794733
1.0,24,936.91308
-1.0,100,937.340696
-1.0,100,938.759056
1.0,12,938.805906
1.0,16,938.872951
-1.0,100,940.294905
1.0,14,940.354446
-1.0,100,941.751045
-1.0,100,943.152179
-1.0,100,944.609724
1.0,13,944.661219
-1.0,100,945.996824
-1.0,100,946.383219
-1.0,100,947.827027
-1.0,100,949.202
1.0,10,949.244875
1.0,5,949.26803
1.0,47,949.459561
-1.0,100,950.924272
1.0,35,951.071333
1.0,37,952.241065
-1.0,100,953.640008
1.0,70,953.935002
1.0,8,953.97071
1.0,59,955.274914
1.0,12,955.322425
-1.0,100,955.735698
1.0,72,957.002299
-1.0,100,958.446613
1.0,34,958.584037
-1.0,100,960.05665
1.0,63,960.305154
-1.0,100,961.629725
-1.0,100,963.046873
-1.0,100,964.401377
1.0,70,964.698416
-1.0,100,966.193615
-1.0,100,967.609602
1.0,19,967.688824
-1.0,100,969.025366
-1.0,100,969.429769
-1.0,100,970.828548
1.0,32,971.954494
1.0,19,972.042169
-1.0,100,972.464134
-1.0,100,973.807325
1.0,13,973.863313
1.0,100,975.274873
1.0,15,975.342398
-1.0,100,976.70546
-1.0,100,978.136306
-1.0,100,979.568641
1.0,98,979.970599
1.0,82,981.289862
1.0,56,981.515717
-1.0,100,982.968997
-1.0,100,984.357093
1.0,22,984.450662
1.0,62,985.762207
1.0,52,985.967888
1.0,35,986.108234
1.0,14,986.165403
-1.0,100,987.620333
1.0,9,987.660478
1.0,66,988.994406
1.0,27,989.107829
1.0,95,990.714903
-1.0,100,992.055514
1.0,8,992.091874
-1.0,100,992.509387
-1.0,100,993.889191
1.0,4,993.906512
1.0,68,995.263807
-1.0,100,996.625323
-1.0,100,997.030814
-1.0,100,998.402153
1.0,74,999.662553
1.0,51,999.879498
-1.0,100,1001.254521
1.0,11,1001.299805
-1.0,100,1002.684668
1.0,80,1003.024692
1.0,53,1004.244475
1.0,64,1004.507449
1.0,21,1004.599429
-1.0,100,1006.100439
-1.0,100,1007.461102
-1.0,100,1008.87579
-1.0,100,1010.235328
-1.0,100,1010.617837
-1.0,100,1012.113681
-1.0,100,1013.510945
-1.0,100,1014.970004
-1.0,100,1015.357458
1.0,38,1016.586843
1.0,32,1016.718959
1.0,14,1016.77544
-1.0,100,1018.129794
-1.0,100,1019.60749
-1.0,100,1020.018969
1.0,57,1021.219887
1.0,30,1021.337609
-1.0,100,1022.734511
1.0,9,1022.77224
-1.0,100,1024.129674
-1.0,100,1025.484954
-1.0,100,1025.892761
-1.0,100,1027.425622
-1.0,100,1028.766288
-1.0,100,1030.289547
1.0,19,1030.369231
1.0,46,1030.549518
-1.0,100,1031.930506
1.0,27,1032.046592
1.0,46,1033.306276
-1.0,100,1033.719566
1.0,32,1034.95441
1.0,9,1034.994662
-1.0,100,1035.392385
-1.0,100,1036.732129
1.0,58,1037.947303
1.0,78,1038.247813
