#{"env_id": null, "t_start": 1550428155.0825036}
r,l,t
1.0,27,827.704346
1.0,75,827.962984
1.0,55,829.0834
1.0,17,829.141002
1.0,38,829.261281
1.0,8,829.291449
1.0,37,829.426026
1.0,66,830.748287
1.0,18,830.819771
-1.0,100,832.082037
1.0,36,832.207991
1.0,48,833.442297
1.0,39,833.588162
1.0,80,833.879669
1.0,46,834.991967
1.0,48,835.182568
1.0,93,836.502865
-1.0,100,837.847768
1.0,39,837.991823
1.0,51,838.17869
1.0,92,839.389973
1.0,41,839.552461
1.0,17,840.510337
1.0,21,840.585147
1.0,11,840.64185
1.0,52,840.830613
1.0,40,841.859339
