#{"env_id": null, "t_start": 1550432578.84244}
r,l,t
1.0,5,856.682806
1.0,11,856.730364
1.0,14,856.782618
-1.0,100,858.182787
-1.0,100,859.553052
1.0,25,859.665848
-1.0,100,861.144936
-1.0,100,861.537089
1.0,7,862.605727
-1.0,100,863.007853
-1.0,100,864.44401
-1.0,100,865.721198
-1.0,100,867.137951
-1.0,100,867.541065
-1.0,100,869.007456
-1.0,100,870.372091
-1.0,100,871.741927
1.0,75,872.059785
-1.0,100,873.388411
-1.0,100,874.707092
1.0,9,874.742249
-1.0,100,876.093035
-1.0,100,877.550507
1.0,75,877.837995
-1.0,100,879.205939
-1.0,100,880.578106
-1.0,100,882.061527
1.0,25,882.161343
-1.0,100,882.55672
-1.0,100,883.991639
-1.0,100,885.345256
-1.0,100,886.745852
-1.0,100,888.092136
1.0,54,888.321658
-1.0,100,889.704661
-1.0,100,891.203924
-1.0,100,891.616254
-1.0,100,892.961385
-1.0,100,894.333375
-1.0,100,895.725324
1.0,21,895.80292
-1.0,100,897.26065
-1.0,100,897.670919
-1.0,100,899.10933
-1.0,100,900.450394
-1.0,100,901.94662
1.0,82,902.269072
-1.0,100,903.65079
-1.0,100,905.036065
-1.0,100,906.437291
1.0,10,906.478739
1.0,97,907.859382
-1.0,100,908.23659
-1.0,100,909.68868
-1.0,100,911.007557
-1.0,100,912.409413
1.0,70,912.710322
-1.0,100,914.044679
1.0,6,914.070281
-1.0,100,915.487456
-1.0,100,916.816041
-1.0,100,917.236803
-1.0,100,918.613036
-1.0,100,920.005887
-1.0,100,921.388124
-1.0,100,922.711533
-1.0,100,923.114071
-1.0,100,924.506981
-1.0,100,925.867985
-1.0,100,927.222845
-1.0,100,927.583352
-1.0,100,929.036772
-1.0,100,930.343048
-1.0,100,931.765922
-1.0,100,933.093517
-1.0,100,933.496431
-1.0,100,934.880706
-1.0,100,936.319203
-1.0,100,937.628702
-1.0,100,939.000763
-1.0,100,939.431535
1.0,10,939.476359
-1.0,100,940.930596
-1.0,100,942.355831
-1.0,100,943.766551
-1.0,100,944.181814
-1.0,100,945.503957
-1.0,100,946.827105
-1.0,100,948.288121
1.0,22,948.390321
-1.0,100,949.741868
-1.0,100,951.18887
-1.0,100,951.561815
-1.0,100,953.081005
1.0,47,954.210943
-1.0,100,954.602344
1.0,14,954.660187
-1.0,100,956.111305
-1.0,100,957.486919
1.0,63,957.741199
-1.0,100,959.125909
-1.0,100,960.50447
-1.0,100,961.888651
-1.0,100,963.305043
-1.0,100,963.720103
1.0,16,963.780074
-1.0,100,965.222384
-1.0,100,966.628789
-1.0,100,967.999736
-1.0,100,969.338056
-1.0,100,969.750899
-1.0,100,971.125505
1.0,64,972.358808
-1.0,100,972.739716
1.0,18,973.898734
-1.0,100,974.31018
-1.0,100,975.670077
1.0,58,976.829147
-1.0,100,977.21163
-1.0,100,978.544975
-1.0,100,979.831211
-1.0,100,981.211705
-1.0,100,982.519975
-1.0,100,982.90661
-1.0,100,984.287111
-1.0,100,985.569643
-1.0,100,986.946841
1.0,9,986.986921
-1.0,100,987.374955
-1.0,100,988.785429
-1.0,100,990.204606
1.0,92,991.50429
-1.0,100,992.886836
-1.0,100,993.285067
-1.0,100,994.696837
-1.0,100,996.101562
-1.0,100,997.49616
-1.0,100,997.903607
-1.0,100,999.317115
-1.0,100,1000.644785
-1.0,100,1001.981
-1.0,100,1003.331345
-1.0,100,1003.754455
-1.0,100,1005.113339
-1.0,100,1006.476887
-1.0,100,1007.757882
-1.0,100,1008.155605
-1.0,100,1009.476252
-1.0,100,1010.808726
-1.0,100,1012.146687
-1.0,100,1013.526062
-1.0,100,1013.924745
-1.0,100,1015.31138
1.0,36,1015.472412
-1.0,100,1016.821645
-1.0,100,1018.255044
1.0,48,1018.437236
-1.0,100,1019.889191
-1.0,100,1021.281649
1.0,53,1021.487761
-1.0,100,1022.87409
-1.0,100,1024.295943
-1.0,100,1025.690808
-1.0,100,1026.104968
-1.0,100,1027.492276
-1.0,100,1028.90278
-1.0,100,1030.243653
-1.0,100,1031.733525
-1.0,100,1032.13594
-1.0,100,1033.626727
-1.0,100,1034.92814
-1.0,100,1036.249412
1.0,86,1036.611377
-1.0,100,1037.990056
-1.0,100,1039.398216
-1.0,100,1040.724665
1.0,53,1040.937351
-1.0,100,1042.285725
-1.0,100,1043.59982
1.0,69,1043.845357
1.0,73,1045.047192
-1.0,100,1046.396126
-1.0,100,1046.777951
-1.0,100,1048.197628
-1.0,100,1049.475526
-1.0,100,1050.880287
1.0,71,1051.150779
-1.0,100,1052.566402
-1.0,100,1053.9569
-1.0,100,1055.382713
-1.0,100,1055.743049
-1.0,100,1057.0962
-1.0,100,1058.436239
-1.0,100,1059.832652
-1.0,100,1061.188281
1.0,65,1061.430251
-1.0,100,1062.787102
-1.0,100,1064.243094
-1.0,100,1064.66667
-1.0,100,1066.113668
-1.0,100,1067.559332
-1.0,100,1068.945477
-1.0,100,1070.272678
-1.0,100,1070.678165
-1.0,100,1071.99254
-1.0,100,1073.531533
-1.0,100,1074.864393
-1.0,100,1075.260874
-1.0,100,1076.751104
-1.0,100,1078.246779
-1.0,100,1079.680917
-1.0,100,1081.027933
-1.0,100,1081.449613
-1.0,100,1082.777168
-1.0,100,1084.142715
-1.0,100,1085.666525
-1.0,100,1086.051419
-1.0,100,1087.491528
-1.0,100,1088.927766
-1.0,100,1090.28746
-1.0,100,1091.646327
1.0,10,1091.691671
-1.0,100,1092.107393
1.0,19,1093.298881
-1.0,100,1093.683075
-1.0,100,1095.06953
-1.0,100,1096.410982
-1.0,100,1097.711138
-1.0,100,1099.030132
-1.0,100,1099.397309
1.0,55,1100.604628
-1.0,100,1102.035865
1.0,58,1102.251801
-1.0,100,1103.596387
-1.0,100,1104.960284
-1.0,100,1105.341516
1.0,22,1105.431902
1.0,3,1105.444371
-1.0,100,1106.794307
-1.0,100,1108.185294
-1.0,100,1109.487149
-1.0,100,1110.97975
1.0,53,1111.186779
-1.0,100,1112.552449
-1.0,100,1113.925652
-1.0,100,1114.342518
-1.0,100,1115.858384
1.0,64,1117.013973
-1.0,100,1117.399325
-1.0,100,1118.734519
-1.0,100,1120.145332
-1.0,100,1121.535615
-1.0,100,1122.920832
-1.0,100,1123.29788
-1.0,100,1124.648726
-1.0,100,1125.966918
-1.0,100,1127.345527
1.0,15,1127.406566
-1.0,100,1128.731527
-1.0,100,1129.113849
-1.0,100,1130.536858
-1.0,100,1131.929936
1.0,12,1131.98863
-1.0,100,1133.41475
1.0,10,1133.459847
-1.0,100,1134.872679
1.0,20,1134.945492
-1.0,100,1136.302557
-1.0,100,1136.695314
-1.0,100,1138.092357
-1.0,100,1139.416567
-1.0,100,1140.813731
-1.0,100,1142.184883
