#{"env_id": null, "t_start": 1550430316.3667867}
r,l,t
-1.0,100,791.809105
1.0,33,791.930688
1.0,26,792.026638
1.0,54,793.231362
1.0,81,793.548531
1.0,62,794.64711
1.0,33,794.754344
1.0,55,795.882606
1.0,25,795.977763
-1.0,100,797.252646
-1.0,100,797.617624
1.0,8,797.644476
1.0,78,798.92101
1.0,75,800.196375
-1.0,100,800.559729
-1.0,100,801.848116
-1.0,100,803.172083
1.0,20,803.236974
1.0,42,803.383373
-1.0,100,804.602101
1.0,32,804.747193
1.0,69,805.956783
-1.0,100,807.308221
-1.0,100,808.605
1.0,31,808.734263
1.0,84,809.007871
1.0,9,809.964994
1.0,62,810.16947
1.0,88,811.310041
-1.0,100,811.649357
-1.0,100,812.986626
-1.0,100,814.219859
-1.0,100,815.44136
1.0,60,815.65548
1.0,9,815.690356
1.0,56,816.797025
-1.0,100,818.13342
-1.0,100,818.558257
1.0,23,819.487836
1.0,30,819.596018
1.0,70,819.854104
1.0,36,820.935592
1.0,16,820.99688
-1.0,100,822.314219
1.0,13,822.369495
-1.0,100,822.753637
1.0,25,823.764716
-1.0,100,824.166351
-1.0,100,825.391569
-1.0,100,826.698683
1.0,8,826.731818
-1.0,100,828.235596
-1.0,100,829.463871
-1.0,100,829.899756
-1.0,100,831.276512
1.0,27,831.383219
-1.0,100,832.602978
-1.0,100,833.908962
1.0,59,834.11729
1.0,63,835.376589
1.0,38,835.519643
1.0,20,835.595189
1.0,45,836.636604
-1.0,100,837.006011
1.0,44,838.05669
1.0,49,838.235704
1.0,41,838.399838
-1.0,100,839.6777
-1.0,100,840.96963
-1.0,100,842.255356
-1.0,100,843.579626
-1.0,100,843.95192
1.0,66,845.059854
1.0,86,846.284588
1.0,22,846.363817
-1.0,100,847.642372
1.0,7,847.672616
-1.0,100,848.033408
1.0,53,849.367564
-1.0,100,850.75638
1.0,35,850.888855
1.0,63,851.102344
-1.0,100,852.450548
1.0,91,853.695051
1.0,94,854.986021
-1.0,100,855.36751
-1.0,100,856.623909
1.0,71,857.768061
-1.0,100,858.154671
-1.0,100,859.393045
1.0,17,859.458055
1.0,97,860.835116
1.0,40,861.005691
1.0,56,862.13599
-1.0,100,863.428874
1.0,12,863.473552
1.0,27,863.579637
-1.0,100,864.914582
1.0,100,866.289712
-1.0,100,866.656986
1.0,15,866.722122
-1.0,100,868.224365
1.0,13,868.272408
1.0,12,868.313849
1.0,18,869.304992
-1.0,100,869.660391
-1.0,100,871.010174
1.0,47,871.184553
1.0,75,872.347138
-1.0,100,873.678039
-1.0,100,874.924801
-1.0,100,875.296777
1.0,83,876.505637
1.0,22,876.582187
1.0,48,877.688936
-1.0,100,878.054297
-1.0,100,879.468867
1.0,63,880.653379
1.0,63,880.868279
1.0,19,880.928528
1.0,62,882.143194
1.0,30,882.248645
-1.0,100,883.504929
1.0,16,883.562284
1.0,50,883.73644
-1.0,100,885.016615
-1.0,100,886.340503
1.0,77,886.616981
-1.0,100,887.957751
1.0,62,889.021891
1.0,14,889.073389
-1.0,100,890.333624
-1.0,100,890.692837
1.0,11,891.687858
-1.0,100,892.057058
-1.0,100,893.33814
